timestamp,filename,steering_angle
2025-06-21_12-26-14-772868,2025-06-21_12-26-14-770953.png,-0.04
2025-06-21_12-26-14-781491,2025-06-21_12-26-14-778489.png,-0.04
2025-06-21_12-26-14-801759,2025-06-21_12-26-14-795760.png,-0.04
2025-06-21_12-26-14-851863,2025-06-21_12-26-14-838097.png,-0.04
2025-06-21_12-26-14-876601,2025-06-21_12-26-14-873003.png,-0.04
2025-06-21_12-26-14-885016,2025-06-21_12-26-14-882552.png,-0.04
2025-06-21_12-26-14-893327,2025-06-21_12-26-14-891267.png,-0.04
2025-06-21_12-26-14-904847,2025-06-21_12-26-14-898845.png,-0.04
2025-06-21_12-26-14-924608,2025-06-21_12-26-14-920005.png,-0.04
2025-06-21_12-26-14-932628,2025-06-21_12-26-14-929708.png,-0.04
2025-06-21_12-26-14-940146,2025-06-21_12-26-14-938059.png,-0.04
2025-06-21_12-26-14-946864,2025-06-21_12-26-14-944753.png,-0.04
2025-06-21_12-26-14-964569,2025-06-21_12-26-14-960560.png,-0.04
2025-06-21_12-26-14-972051,2025-06-21_12-26-14-968961.png,-0.04
2025-06-21_12-26-14-982039,2025-06-21_12-26-14-979024.png,-0.04
2025-06-21_12-26-14-990667,2025-06-21_12-26-14-987660.png,-0.04
2025-06-21_12-26-15-006767,2025-06-21_12-26-15-004759.png,-0.04
2025-06-21_12-26-15-015454,2025-06-21_12-26-15-012778.png,-0.04
2025-06-21_12-26-15-027171,2025-06-21_12-26-15-023463.png,-0.04
2025-06-21_12-26-15-046365,2025-06-21_12-26-15-041677.png,-0.04
2025-06-21_12-26-15-054893,2025-06-21_12-26-15-052355.png,-0.04
2025-06-21_12-26-15-060901,2025-06-21_12-26-15-058898.png,-0.04
2025-06-21_12-26-15-069786,2025-06-21_12-26-15-066778.png,-0.04
2025-06-21_12-26-15-086919,2025-06-21_12-26-15-084916.png,-0.04
2025-06-21_12-26-15-099132,2025-06-21_12-26-15-092844.png,-0.04
2025-06-21_12-26-15-114920,2025-06-21_12-26-15-110931.png,-0.04
2025-06-21_12-26-15-137210,2025-06-21_12-26-15-131038.png,-0.04
2025-06-21_12-26-15-174634,2025-06-21_12-26-15-167581.png,-0.04
2025-06-21_12-26-15-187478,2025-06-21_12-26-15-179789.png,-0.04
2025-06-21_12-26-15-204938,2025-06-21_12-26-15-200268.png,-0.04
2025-06-21_12-26-15-224566,2025-06-21_12-26-15-220050.png,-0.04
2025-06-21_12-26-15-240228,2025-06-21_12-26-15-238129.png,-0.04
2025-06-21_12-26-15-252974,2025-06-21_12-26-15-247956.png,-0.04
2025-06-21_12-26-15-275020,2025-06-21_12-26-15-268603.png,-0.04
2025-06-21_12-26-15-282163,2025-06-21_12-26-15-280179.png,-0.04
2025-06-21_12-26-15-291981,2025-06-21_12-26-15-287979.png,-0.04
2025-06-21_12-26-15-308905,2025-06-21_12-26-15-306904.png,-0.04
2025-06-21_12-26-15-316606,2025-06-21_12-26-15-314603.png,-0.04
2025-06-21_12-26-15-326696,2025-06-21_12-26-15-324776.png,-0.04
2025-06-21_12-26-15-337465,2025-06-21_12-26-15-334949.png,-0.04
2025-06-21_12-26-15-354713,2025-06-21_12-26-15-352209.png,-0.04
2025-06-21_12-26-15-367242,2025-06-21_12-26-15-365234.png,-0.04
2025-06-21_12-26-15-378750,2025-06-21_12-26-15-377750.png,-0.04
2025-06-21_12-26-15-395764,2025-06-21_12-26-15-393569.png,-0.04
2025-06-21_12-26-15-403764,2025-06-21_12-26-15-401765.png,-0.04
2025-06-21_12-26-15-416316,2025-06-21_12-26-15-414767.png,-0.04
2025-06-21_12-26-15-462429,2025-06-21_12-26-15-459512.png,-0.04
2025-06-21_12-26-15-500188,2025-06-21_12-26-15-497248.png,-0.04
2025-06-21_12-26-15-519767,2025-06-21_12-26-15-514743.png,-0.04
2025-06-21_12-26-15-539017,2025-06-21_12-26-15-534420.png,-0.04
2025-06-21_12-26-15-555307,2025-06-21_12-26-15-550723.png,-0.04
2025-06-21_12-26-15-577057,2025-06-21_12-26-15-571510.png,-0.04
2025-06-21_12-26-15-590694,2025-06-21_12-26-15-585620.png,-0.04
2025-06-21_12-26-15-598879,2025-06-21_12-26-15-595779.png,-0.04
2025-06-21_12-26-15-616707,2025-06-21_12-26-15-613044.png,-0.04
2025-06-21_12-26-15-627812,2025-06-21_12-26-15-624825.png,-0.04
2025-06-21_12-26-15-640143,2025-06-21_12-26-15-633920.png,-0.04
2025-06-21_12-26-15-657292,2025-06-21_12-26-15-654682.png,-0.04
2025-06-21_12-26-15-666736,2025-06-21_12-26-15-663216.png,-0.04
2025-06-21_12-26-15-676285,2025-06-21_12-26-15-673739.png,-0.04
2025-06-21_12-26-15-687974,2025-06-21_12-26-15-685899.png,-0.04
2025-06-21_12-26-15-706282,2025-06-21_12-26-15-702641.png,-0.04
2025-06-21_12-26-15-726192,2025-06-21_12-26-15-721483.png,-0.04
2025-06-21_12-26-15-776399,2025-06-21_12-26-15-763476.png,-0.04
2025-06-21_12-26-15-801814,2025-06-21_12-26-15-797900.png,-0.04
2025-06-21_12-26-15-819836,2025-06-21_12-26-15-815731.png,-0.04
2025-06-21_12-26-15-840464,2025-06-21_12-26-15-835614.png,-0.04
2025-06-21_12-26-15-857457,2025-06-21_12-26-15-852814.png,-0.04
2025-06-21_12-26-15-875067,2025-06-21_12-26-15-872459.png,-0.04
2025-06-21_12-26-15-888070,2025-06-21_12-26-15-885975.png,-0.04
2025-06-21_12-26-15-900908,2025-06-21_12-26-15-895815.png,-0.04
2025-06-21_12-26-15-919223,2025-06-21_12-26-15-916221.png,-0.04
2025-06-21_12-26-15-928827,2025-06-21_12-26-15-923218.png,-0.04
2025-06-21_12-26-15-935911,2025-06-21_12-26-15-932896.png,-0.04
2025-06-21_12-26-15-947436,2025-06-21_12-26-15-942740.png,-0.04
2025-06-21_12-26-15-970518,2025-06-21_12-26-15-961976.png,-0.04
2025-06-21_12-26-15-981844,2025-06-21_12-26-15-978940.png,-0.04
2025-06-21_12-26-15-988919,2025-06-21_12-26-15-987137.png,-0.04
2025-06-21_12-26-16-009415,2025-06-21_12-26-16-003652.png,-0.04
2025-06-21_12-26-16-029760,2025-06-21_12-26-16-024826.png,-0.04
2025-06-21_12-26-16-059708,2025-06-21_12-26-16-056701.png,-0.04
2025-06-21_12-26-16-096584,2025-06-21_12-26-16-092787.png,-0.04
2025-06-21_12-26-16-107016,2025-06-21_12-26-16-101488.png,-0.04
2025-06-21_12-26-16-128316,2025-06-21_12-26-16-114596.png,-0.04
2025-06-21_12-26-16-148640,2025-06-21_12-26-16-143019.png,-0.04
2025-06-21_12-26-16-165304,2025-06-21_12-26-16-160677.png,-0.04
2025-06-21_12-26-16-184900,2025-06-21_12-26-16-179999.png,-0.04
2025-06-21_12-26-16-208226,2025-06-21_12-26-16-193046.png,-0.04
2025-06-21_12-26-16-226709,2025-06-21_12-26-16-223112.png,-0.04
2025-06-21_12-26-16-235153,2025-06-21_12-26-16-234624.png,-0.04
2025-06-21_12-26-16-247952,2025-06-21_12-26-16-242816.png,-0.04
2025-06-21_12-26-16-268451,2025-06-21_12-26-16-262741.png,-0.04
2025-06-21_12-26-16-282046,2025-06-21_12-26-16-279036.png,-0.04
2025-06-21_12-26-16-288582,2025-06-21_12-26-16-286570.png,-0.04
2025-06-21_12-26-16-308254,2025-06-21_12-26-16-302730.png,-0.04
2025-06-21_12-26-16-326127,2025-06-21_12-26-16-320428.png,-0.04
2025-06-21_12-26-16-347455,2025-06-21_12-26-16-341777.png,-0.04
2025-06-21_12-26-16-385351,2025-06-21_12-26-16-381845.png,-0.04
2025-06-21_12-26-16-420758,2025-06-21_12-26-16-417746.png,-0.04
2025-06-21_12-26-16-432325,2025-06-21_12-26-16-426229.png,-0.04
2025-06-21_12-26-16-446996,2025-06-21_12-26-16-442317.png,-0.02
2025-06-21_12-26-16-464804,2025-06-21_12-26-16-461796.png,0.0
2025-06-21_12-26-16-475923,2025-06-21_12-26-16-472385.png,0.0
2025-06-21_12-26-16-492190,2025-06-21_12-26-16-484997.png,0.0
2025-06-21_12-26-16-517212,2025-06-21_12-26-16-508673.png,0.0
2025-06-21_12-26-16-527049,2025-06-21_12-26-16-521317.png,0.0
2025-06-21_12-26-16-533946,2025-06-21_12-26-16-532040.png,0.0
2025-06-21_12-26-16-553824,2025-06-21_12-26-16-548727.png,0.0
2025-06-21_12-26-16-563295,2025-06-21_12-26-16-560355.png,0.0
2025-06-21_12-26-16-571075,2025-06-21_12-26-16-567975.png,0.0
2025-06-21_12-26-16-589041,2025-06-21_12-26-16-585960.png,0.0
2025-06-21_12-26-16-600784,2025-06-21_12-26-16-598906.png,0.0
2025-06-21_12-26-16-610448,2025-06-21_12-26-16-606445.png,0.0
2025-06-21_12-26-16-629114,2025-06-21_12-26-16-625101.png,0.0
2025-06-21_12-26-16-639622,2025-06-21_12-26-16-634887.png,0.0
2025-06-21_12-26-16-652215,2025-06-21_12-26-16-644921.png,0.0
2025-06-21_12-26-16-694787,2025-06-21_12-26-16-689788.png,0.0
2025-06-21_12-26-16-726831,2025-06-21_12-26-16-724818.png,0.0
2025-06-21_12-26-16-738195,2025-06-21_12-26-16-732872.png,0.0
2025-06-21_12-26-16-759629,2025-06-21_12-26-16-742596.png,0.0
2025-06-21_12-26-16-779476,2025-06-21_12-26-16-774763.png,0.0
2025-06-21_12-26-16-794675,2025-06-21_12-26-16-787093.png,0.0
2025-06-21_12-26-16-810202,2025-06-21_12-26-16-803772.png,0.0
2025-06-21_12-26-16-829892,2025-06-21_12-26-16-824884.png,0.0
2025-06-21_12-26-16-844906,2025-06-21_12-26-16-839851.png,0.0
2025-06-21_12-26-16-858066,2025-06-21_12-26-16-851492.png,0.0
2025-06-21_12-26-16-876632,2025-06-21_12-26-16-872989.png,0.0
2025-06-21_12-26-16-888451,2025-06-21_12-26-16-885352.png,0.0
2025-06-21_12-26-16-902123,2025-06-21_12-26-16-896947.png,0.0
2025-06-21_12-26-16-925192,2025-06-21_12-26-16-918520.png,0.0
2025-06-21_12-26-16-934777,2025-06-21_12-26-16-931233.png,0.0
2025-06-21_12-26-16-941129,2025-06-21_12-26-16-939121.png,0.0
2025-06-21_12-26-16-957351,2025-06-21_12-26-16-955336.png,0.0
2025-06-21_12-26-16-992435,2025-06-21_12-26-16-990437.png,0.0
2025-06-21_12-26-17-028938,2025-06-21_12-26-17-025822.png,0.0
2025-06-21_12-26-17-048225,2025-06-21_12-26-17-033917.png,0.0
2025-06-21_12-26-17-065631,2025-06-21_12-26-17-062631.png,0.0
2025-06-21_12-26-17-076697,2025-06-21_12-26-17-074758.png,0.0
2025-06-21_12-26-17-087681,2025-06-21_12-26-17-081972.png,0.0
2025-06-21_12-26-17-104813,2025-06-21_12-26-17-102235.png,0.0
2025-06-21_12-26-17-116520,2025-06-21_12-26-17-112821.png,0.0
2025-06-21_12-26-17-128321,2025-06-21_12-26-17-123930.png,0.0
2025-06-21_12-26-17-149456,2025-06-21_12-26-17-143746.png,0.0
2025-06-21_12-26-17-158146,2025-06-21_12-26-17-156065.png,0.0
2025-06-21_12-26-17-167089,2025-06-21_12-26-17-162470.png,0.0
2025-06-21_12-26-17-186317,2025-06-21_12-26-17-181691.png,0.0
2025-06-21_12-26-17-200672,2025-06-21_12-26-17-196660.png,0.0
2025-06-21_12-26-17-216850,2025-06-21_12-26-17-211299.png,0.0
2025-06-21_12-26-17-235685,2025-06-21_12-26-17-231692.png,0.0
2025-06-21_12-26-17-247701,2025-06-21_12-26-17-244098.png,0.0
2025-06-21_12-26-17-259811,2025-06-21_12-26-17-254803.png,0.0
2025-06-21_12-26-17-276264,2025-06-21_12-26-17-273652.png,0.0
2025-06-21_12-26-17-308516,2025-06-21_12-26-17-306431.png,0.0
2025-06-21_12-26-17-327300,2025-06-21_12-26-17-323626.png,0.0
2025-06-21_12-26-17-340029,2025-06-21_12-26-17-333791.png,0.0
2025-06-21_12-26-17-357649,2025-06-21_12-26-17-352116.png,0.0
2025-06-21_12-26-17-377964,2025-06-21_12-26-17-373281.png,0.0
2025-06-21_12-26-17-393917,2025-06-21_12-26-17-388932.png,0.0
2025-06-21_12-26-17-413689,2025-06-21_12-26-17-409661.png,0.0
2025-06-21_12-26-17-427723,2025-06-21_12-26-17-422187.png,0.0
2025-06-21_12-26-17-440390,2025-06-21_12-26-17-435875.png,0.0
2025-06-21_12-26-17-461910,2025-06-21_12-26-17-456809.png,0.0
2025-06-21_12-26-17-470893,2025-06-21_12-26-17-466886.png,0.0
2025-06-21_12-26-17-485039,2025-06-21_12-26-17-479460.png,0.0
2025-06-21_12-26-17-505237,2025-06-21_12-26-17-500376.png,0.0
2025-06-21_12-26-17-517068,2025-06-21_12-26-17-515109.png,0.0
2025-06-21_12-26-17-528744,2025-06-21_12-26-17-523960.png,0.0
2025-06-21_12-26-17-547743,2025-06-21_12-26-17-543600.png,0.0
2025-06-21_12-26-17-561936,2025-06-21_12-26-17-559024.png,0.0
2025-06-21_12-26-17-597023,2025-06-21_12-26-17-594998.png,0.0
2025-06-21_12-26-17-633056,2025-06-21_12-26-17-630037.png,0.0
2025-06-21_12-26-17-653628,2025-06-21_12-26-17-638288.png,0.0
2025-06-21_12-26-17-672782,2025-06-21_12-26-17-667789.png,0.0
2025-06-21_12-26-17-682846,2025-06-21_12-26-17-677944.png,0.0
2025-06-21_12-26-17-696974,2025-06-21_12-26-17-692432.png,0.0
2025-06-21_12-26-17-715768,2025-06-21_12-26-17-712514.png,0.0
2025-06-21_12-26-17-730011,2025-06-21_12-26-17-724724.png,0.0
2025-06-21_12-26-17-739100,2025-06-21_12-26-17-734653.png,0.0
2025-06-21_12-26-17-759953,2025-06-21_12-26-17-754867.png,0.0
2025-06-21_12-26-17-773968,2025-06-21_12-26-17-767871.png,0.0
2025-06-21_12-26-17-784925,2025-06-21_12-26-17-779404.png,0.0
2025-06-21_12-26-17-802843,2025-06-21_12-26-17-799807.png,0.0
2025-06-21_12-26-17-815456,2025-06-21_12-26-17-812923.png,0.0
2025-06-21_12-26-17-826650,2025-06-21_12-26-17-820851.png,0.0
2025-06-21_12-26-17-846847,2025-06-21_12-26-17-842044.png,0.0
2025-06-21_12-26-17-859990,2025-06-21_12-26-17-855905.png,0.0
2025-06-21_12-26-17-877805,2025-06-21_12-26-17-874029.png,0.0
2025-06-21_12-26-17-898862,2025-06-21_12-26-17-893177.png,0.0
2025-06-21_12-26-17-932845,2025-06-21_12-26-17-925817.png,0.0
2025-06-21_12-26-17-952661,2025-06-21_12-26-17-947710.png,0.0
2025-06-21_12-26-17-967801,2025-06-21_12-26-17-963012.png,0.0
2025-06-21_12-26-17-982771,2025-06-21_12-26-17-979720.png,0.0
2025-06-21_12-26-17-999975,2025-06-21_12-26-17-996966.png,0.0
2025-06-21_12-26-18-009694,2025-06-21_12-26-18-004000.png,0.0
2025-06-21_12-26-18-021916,2025-06-21_12-26-18-018900.png,0.0
2025-06-21_12-26-18-045074,2025-06-21_12-26-18-036890.png,0.0
2025-06-21_12-26-18-053495,2025-06-21_12-26-18-050522.png,0.0
2025-06-21_12-26-18-067814,2025-06-21_12-26-18-063196.png,0.0
2025-06-21_12-26-18-087555,2025-06-21_12-26-18-082863.png,0.0
2025-06-21_12-26-18-105464,2025-06-21_12-26-18-100203.png,0.0
2025-06-21_12-26-18-125022,2025-06-21_12-26-18-122492.png,0.0
2025-06-21_12-26-18-133675,2025-06-21_12-26-18-131656.png,0.0
2025-06-21_12-26-18-142256,2025-06-21_12-26-18-140279.png,0.0
2025-06-21_12-26-18-155734,2025-06-21_12-26-18-150013.png,0.0
2025-06-21_12-26-18-175122,2025-06-21_12-26-18-170346.png,0.0
2025-06-21_12-26-18-189759,2025-06-21_12-26-18-183115.png,0.0
2025-06-21_12-26-18-198264,2025-06-21_12-26-18-194752.png,0.0
2025-06-21_12-26-18-235498,2025-06-21_12-26-18-230882.png,0.0
2025-06-21_12-26-18-251377,2025-06-21_12-26-18-248276.png,0.0
2025-06-21_12-26-18-262036,2025-06-21_12-26-18-260108.png,0.0
2025-06-21_12-26-18-278024,2025-06-21_12-26-18-277025.png,0.0
2025-06-21_12-26-18-291846,2025-06-21_12-26-18-284573.png,0.0
2025-06-21_12-26-18-302470,2025-06-21_12-26-18-297372.png,0.0
2025-06-21_12-26-18-318838,2025-06-21_12-26-18-317801.png,0.0
2025-06-21_12-26-18-341328,2025-06-21_12-26-18-334590.png,0.0
2025-06-21_12-26-18-365542,2025-06-21_12-26-18-356837.png,0.0
2025-06-21_12-26-18-381392,2025-06-21_12-26-18-376301.png,0.0
2025-06-21_12-26-18-401466,2025-06-21_12-26-18-397351.png,0.0
2025-06-21_12-26-18-419733,2025-06-21_12-26-18-414721.png,0.0
2025-06-21_12-26-18-449204,2025-06-21_12-26-18-435719.png,0.0
2025-06-21_12-26-18-469250,2025-06-21_12-26-18-466258.png,0.0
2025-06-21_12-26-18-491856,2025-06-21_12-26-18-484845.png,0.0
2025-06-21_12-26-18-529088,2025-06-21_12-26-18-526088.png,0.0
2025-06-21_12-26-18-573679,2025-06-21_12-26-18-561983.png,0.0
2025-06-21_12-26-18-582872,2025-06-21_12-26-18-578777.png,0.0
2025-06-21_12-26-18-591513,2025-06-21_12-26-18-588559.png,0.0
2025-06-21_12-26-18-608844,2025-06-21_12-26-18-606834.png,0.0
2025-06-21_12-26-18-622286,2025-06-21_12-26-18-616044.png,0.0
2025-06-21_12-26-18-638471,2025-06-21_12-26-18-632944.png,0.0
2025-06-21_12-26-18-656633,2025-06-21_12-26-18-653110.png,0.0
2025-06-21_12-26-18-667649,2025-06-21_12-26-18-661968.png,0.0
2025-06-21_12-26-18-675715,2025-06-21_12-26-18-673151.png,0.0
2025-06-21_12-26-18-693812,2025-06-21_12-26-18-690711.png,0.0
2025-06-21_12-26-18-707484,2025-06-21_12-26-18-705015.png,0.0
2025-06-21_12-26-18-718019,2025-06-21_12-26-18-713824.png,0.0
2025-06-21_12-26-18-739237,2025-06-21_12-26-18-733658.png,0.0
2025-06-21_12-26-18-752442,2025-06-21_12-26-18-748433.png,0.0
2025-06-21_12-26-18-763211,2025-06-21_12-26-18-759211.png,0.0
2025-06-21_12-26-18-785730,2025-06-21_12-26-18-779527.png,0.0
2025-06-21_12-26-18-797370,2025-06-21_12-26-18-791752.png,0.0
2025-06-21_12-26-18-805780,2025-06-21_12-26-18-802273.png,0.0
2025-06-21_12-26-18-843077,2025-06-21_12-26-18-838882.png,0.0
2025-06-21_12-26-18-861546,2025-06-21_12-26-18-856444.png,0.0
2025-06-21_12-26-18-891117,2025-06-21_12-26-18-875719.png,0.0
2025-06-21_12-26-18-906407,2025-06-21_12-26-18-902766.png,0.0
2025-06-21_12-26-18-925777,2025-06-21_12-26-18-921115.png,0.0
2025-06-21_12-26-18-939966,2025-06-21_12-26-18-935369.png,0.0
2025-06-21_12-26-18-958878,2025-06-21_12-26-18-953774.png,0.0
2025-06-21_12-26-18-978932,2025-06-21_12-26-18-973214.png,0.0
2025-06-21_12-26-18-991665,2025-06-21_12-26-18-987555.png,0.0
2025-06-21_12-26-19-001562,2025-06-21_12-26-18-996567.png,0.0
2025-06-21_12-26-19-022261,2025-06-21_12-26-19-018145.png,0.0
2025-06-21_12-26-19-036904,2025-06-21_12-26-19-034275.png,0.0
2025-06-21_12-26-19-051205,2025-06-21_12-26-19-047090.png,0.0
2025-06-21_12-26-19-072105,2025-06-21_12-26-19-067020.png,0.0
2025-06-21_12-26-19-089097,2025-06-21_12-26-19-085004.png,0.0
2025-06-21_12-26-19-106298,2025-06-21_12-26-19-100755.png,0.0
2025-06-21_12-26-19-150040,2025-06-21_12-26-19-144944.png,0.0
2025-06-21_12-26-19-183218,2025-06-21_12-26-19-180277.png,0.0
2025-06-21_12-26-19-195556,2025-06-21_12-26-19-190937.png,0.0
2025-06-21_12-26-19-211099,2025-06-21_12-26-19-206073.png,0.0
2025-06-21_12-26-19-227919,2025-06-21_12-26-19-225572.png,0.0
2025-06-21_12-26-19-240573,2025-06-21_12-26-19-236057.png,0.0
2025-06-21_12-26-19-253054,2025-06-21_12-26-19-247040.png,0.0
2025-06-21_12-26-19-272686,2025-06-21_12-26-19-268774.png,0.0
2025-06-21_12-26-19-281851,2025-06-21_12-26-19-277839.png,0.0
2025-06-21_12-26-19-293226,2025-06-21_12-26-19-289220.png,0.0
2025-06-21_12-26-19-312443,2025-06-21_12-26-19-308444.png,0.0
2025-06-21_12-26-19-325749,2025-06-21_12-26-19-321149.png,0.0
2025-06-21_12-26-19-334750,2025-06-21_12-26-19-330832.png,0.0
2025-06-21_12-26-19-353816,2025-06-21_12-26-19-349823.png,0.0
2025-06-21_12-26-19-367148,2025-06-21_12-26-19-361492.png,0.0
2025-06-21_12-26-19-378168,2025-06-21_12-26-19-376077.png,0.0
2025-06-21_12-26-19-397154,2025-06-21_12-26-19-392431.png,0.0
2025-06-21_12-26-19-412941,2025-06-21_12-26-19-408950.png,0.0
2025-06-21_12-26-19-460826,2025-06-21_12-26-19-448312.png,0.0
2025-06-21_12-26-19-487031,2025-06-21_12-26-19-484940.png,0.0
2025-06-21_12-26-19-497853,2025-06-21_12-26-19-494737.png,0.0
2025-06-21_12-26-19-506502,2025-06-21_12-26-19-502819.png,0.0
2025-06-21_12-26-19-527481,2025-06-21_12-26-19-521745.png,0.0
2025-06-21_12-26-19-538013,2025-06-21_12-26-19-533405.png,0.0
2025-06-21_12-26-19-545791,2025-06-21_12-26-19-543996.png,0.0
2025-06-21_12-26-19-564698,2025-06-21_12-26-19-560774.png,0.0
2025-06-21_12-26-19-573660,2025-06-21_12-26-19-571584.png,0.0
2025-06-21_12-26-19-587582,2025-06-21_12-26-19-581911.png,0.0
2025-06-21_12-26-19-606860,2025-06-21_12-26-19-602218.png,0.0
2025-06-21_12-26-19-617389,2025-06-21_12-26-19-612866.png,0.0
2025-06-21_12-26-19-626853,2025-06-21_12-26-19-623207.png,0.0
2025-06-21_12-26-19-645826,2025-06-21_12-26-19-642348.png,0.0
2025-06-21_12-26-19-657680,2025-06-21_12-26-19-654726.png,0.0
2025-06-21_12-26-19-666571,2025-06-21_12-26-19-663032.png,0.0
2025-06-21_12-26-19-686251,2025-06-21_12-26-19-681548.png,0.0
2025-06-21_12-26-19-696653,2025-06-21_12-26-19-692046.png,0.0
2025-06-21_12-26-19-706054,2025-06-21_12-26-19-701497.png,0.0
2025-06-21_12-26-19-727731,2025-06-21_12-26-19-721649.png,0.0
2025-06-21_12-26-19-775638,2025-06-21_12-26-19-763353.png,0.0
2025-06-21_12-26-19-804620,2025-06-21_12-26-19-801018.png,0.0
2025-06-21_12-26-19-813167,2025-06-21_12-26-19-810114.png,0.0
2025-06-21_12-26-19-824711,2025-06-21_12-26-19-821077.png,0.0
2025-06-21_12-26-19-843289,2025-06-21_12-26-19-839518.png,0.0
2025-06-21_12-26-19-853236,2025-06-21_12-26-19-850162.png,0.0
2025-06-21_12-26-19-862147,2025-06-21_12-26-19-859044.png,0.0
2025-06-21_12-26-19-881285,2025-06-21_12-26-19-878195.png,0.0
2025-06-21_12-26-19-895009,2025-06-21_12-26-19-892966.png,0.0
2025-06-21_12-26-19-909649,2025-06-21_12-26-19-906569.png,0.0
2025-06-21_12-26-19-928064,2025-06-21_12-26-19-925062.png,0.0
2025-06-21_12-26-19-940001,2025-06-21_12-26-19-938991.png,0.0
2025-06-21_12-26-19-950288,2025-06-21_12-26-19-945929.png,0.0
2025-06-21_12-26-19-974510,2025-06-21_12-26-19-968607.png,0.0
2025-06-21_12-26-19-985674,2025-06-21_12-26-19-984669.png,0.0
2025-06-21_12-26-20-002900,2025-06-21_12-26-19-995906.png,0.0
2025-06-21_12-26-20-023204,2025-06-21_12-26-20-018202.png,0.0
2025-06-21_12-26-20-042874,2025-06-21_12-26-20-037642.png,0.0
2025-06-21_12-26-20-069317,2025-06-21_12-26-20-067590.png,0.0
2025-06-21_12-26-20-107566,2025-06-21_12-26-20-103037.png,0.0
2025-06-21_12-26-20-135749,2025-06-21_12-26-20-120981.png,0.0
2025-06-21_12-26-20-153053,2025-06-21_12-26-20-150065.png,0.0
2025-06-21_12-26-20-165632,2025-06-21_12-26-20-161947.png,0.0
2025-06-21_12-26-20-176328,2025-06-21_12-26-20-172650.png,0.0
2025-06-21_12-26-20-194599,2025-06-21_12-26-20-191023.png,0.0
2025-06-21_12-26-20-213028,2025-06-21_12-26-20-207946.png,0.0
2025-06-21_12-26-20-233940,2025-06-21_12-26-20-228842.png,0.0
2025-06-21_12-26-20-249457,2025-06-21_12-26-20-243765.png,0.0
2025-06-21_12-26-20-259639,2025-06-21_12-26-20-255450.png,0.0
2025-06-21_12-26-20-280701,2025-06-21_12-26-20-275613.png,0.0
2025-06-21_12-26-20-291413,2025-06-21_12-26-20-287400.png,0.0
2025-06-21_12-26-20-308313,2025-06-21_12-26-20-302785.png,0.0
2025-06-21_12-26-20-327727,2025-06-21_12-26-20-324769.png,0.0
2025-06-21_12-26-20-343374,2025-06-21_12-26-20-339087.png,0.0
2025-06-21_12-26-20-382417,2025-06-21_12-26-20-378417.png,0.0
2025-06-21_12-26-20-416079,2025-06-21_12-26-20-413443.png,0.0
2025-06-21_12-26-20-439904,2025-06-21_12-26-20-425671.png,0.0
2025-06-21_12-26-20-461142,2025-06-21_12-26-20-456043.png,0.0
2025-06-21_12-26-20-473824,2025-06-21_12-26-20-470935.png,0.0
2025-06-21_12-26-20-484690,2025-06-21_12-26-20-480132.png,0.0
2025-06-21_12-26-20-503560,2025-06-21_12-26-20-499479.png,0.0
2025-06-21_12-26-20-513760,2025-06-21_12-26-20-509666.png,0.0
2025-06-21_12-26-20-526681,2025-06-21_12-26-20-522159.png,0.0
2025-06-21_12-26-20-544954,2025-06-21_12-26-20-541501.png,0.0
2025-06-21_12-26-20-555857,2025-06-21_12-26-20-550151.png,0.0
2025-06-21_12-26-20-566914,2025-06-21_12-26-20-562134.png,0.0
2025-06-21_12-26-20-584570,2025-06-21_12-26-20-581645.png,0.0
2025-06-21_12-26-20-594766,2025-06-21_12-26-20-591042.png,0.0
2025-06-21_12-26-20-607543,2025-06-21_12-26-20-602770.png,0.0
2025-06-21_12-26-20-626575,2025-06-21_12-26-20-621787.png,0.0
2025-06-21_12-26-20-636691,2025-06-21_12-26-20-633568.png,0.0
2025-06-21_12-26-20-649990,2025-06-21_12-26-20-648039.png,0.0
2025-06-21_12-26-20-668330,2025-06-21_12-26-20-665321.png,0.0
2025-06-21_12-26-20-700162,2025-06-21_12-26-20-697134.png,0.0
2025-06-21_12-26-20-720819,2025-06-21_12-26-20-715823.png,0.0
2025-06-21_12-26-20-733131,2025-06-21_12-26-20-728132.png,0.0
2025-06-21_12-26-20-754819,2025-06-21_12-26-20-742388.png,0.0
2025-06-21_12-26-20-779134,2025-06-21_12-26-20-771811.png,0.0
2025-06-21_12-26-20-795904,2025-06-21_12-26-20-789383.png,0.0
2025-06-21_12-26-20-818259,2025-06-21_12-26-20-812738.png,0.0
2025-06-21_12-26-20-836835,2025-06-21_12-26-20-823263.png,0.0
2025-06-21_12-26-20-857971,2025-06-21_12-26-20-852418.png,0.0
2025-06-21_12-26-20-869948,2025-06-21_12-26-20-865951.png,0.0
2025-06-21_12-26-20-876937,2025-06-21_12-26-20-874994.png,0.0
2025-06-21_12-26-20-896938,2025-06-21_12-26-20-891406.png,0.0
2025-06-21_12-26-20-906617,2025-06-21_12-26-20-901922.png,0.0
2025-06-21_12-26-20-917129,2025-06-21_12-26-20-911762.png,0.0
2025-06-21_12-26-20-937927,2025-06-21_12-26-20-931385.png,0.0
2025-06-21_12-26-20-945030,2025-06-21_12-26-20-942620.png,0.0
2025-06-21_12-26-20-956082,2025-06-21_12-26-20-951363.png,0.0
